REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL
New Hampshire,2016,15,0.750313,36
New Jersey,2016,15,3.02083,145
New Mexico,2016,15,1.85741,229
New York,2016,15,1.53967,118
North Carolina,2016,15,2.29539,297
North Dakota,2016,15,1.54394,13
Ohio,2016,15,0.880677,153
Oklahoma,2016,15,2.871,148
Oregon,2016,15,0.940513,40
Pennsylvania,2016,15,2.30566,288
Rhode Island,2016,15,0.875086,51
South Carolina,2016,15,1.40845,55
South Dakota,2016,15,1.66091,149
Tennessee,2016,15,2.46828,249
Texas,2016,15,3.25267,789
Utah,2016,15,1.87337,374
Vermont,2016,15,1.43455,48
Virginia,2016,15,2.49676,2352
Washington,2016,15,0.897244,42
West Virginia,2016,15,2.45104,433
Wisconsin,2016,15,1.78037,119
Wyoming,2016,15,0.720254,25
Puerto Rico,2016,15,4.02787,237
Virgin Islands,2016,15,1.28535,10
New York City,2016,15,2.22609,2236
Alabama,2016,16,3.92021,340
Alaska,2016,16,3.55731,54
Arizona,2016,16,2.74251,581
Arkansas,2016,16,3.62797,110
California,2016,16,1.62852,710
Colorado,2016,16,1.17543,40
Connecticut,2016,16,2.52809,126
Delaware,2016,16,0.30656,10
District of Columbia,2016,16,5.81347,139
Florida,2016,16,X,X
Georgia,2016,16,1.97509,498
Hawaii,2016,16,3.15113,49
Idaho,2016,16,0.779221,15
Illinois,2016,16,1.79058,894
Indiana,2016,16,1.34304,83
Iowa,2016,16,0.619718,11
Kansas,2016,16,1.33981,91
Kentucky,2016,16,0.853296,218
Louisiana,2016,16,2.04664,954
Maine,2016,16,1.37094,70
Maryland,2016,16,1.7459,166
Massachusetts,2016,16,1.57377,288
Michigan,2016,16,1.12651,256
Minnesota,2016,16,1.6936,87
Mississippi,2016,16,2.58117,539
Missouri,2016,16,1.71316,148
Montana,2016,16,0.424516,16
Nebraska,2016,16,0.350058,12
Nevada,2016,16,0.553683,69
New Hampshire,2016,16,0.424989,20
New Jersey,2016,16,2.98913,143
New Mexico,2016,16,1.72226,206
New York,2016,16,1.09692,79
North Carolina,2016,16,2.5603,311
North Dakota,2016,16,1.28535,5
Ohio,2016,16,1.05375,168
Oklahoma,2016,16,1.57905,79
Oregon,2016,16,0.929494,41
Pennsylvania,2016,16,2.25348,306
Rhode Island,2016,16,0.735822,41
South Carolina,2016,16,0.848939,34
South Dakota,2016,16,1.41355,125
Tennessee,2016,16,2.15215,230
Texas,2016,16,3.57929,846
Utah,2016,16,1.31542,235
Vermont,2016,16,1.58983,50
Virginia,2016,16,2.61728,2563
Washington,2016,16,0.468484,22
West Virginia,2016,16,2.43372,403
Wisconsin,2016,16,2.03978,121
Wyoming,2016,16,0.773276,25
Puerto Rico,2016,16,4.11509,246
Virgin Islands,2016,16,2.22497,18
New York City,2016,16,2.21985,2248
Alabama,2016,17,3.10614,247
Alaska,2016,17,2.23881,33
Arizona,2016,17,2.2786,476
Arkansas,2016,17,1.98698,58
California,2016,17,1.73597,711
Colorado,2016,17,0.909538,37
Connecticut,2016,17,1.45228,56
Delaware,2016,17,0.570853,17
District of Columbia,2016,17,4.69592,61
Florida,2016,17,X,X
Georgia,2016,17,1.79856,685
Hawaii,2016,17,1.93906,21
Idaho,2016,17,0.771513,13
Illinois,2016,17,1.61378,800
Indiana,2016,17,1.202,77
Iowa,2016,17,0.287026,5
Kansas,2016,17,0.941289,59
Kentucky,2016,17,0.597027,147
Louisiana,2016,17,1.91037,841
Maine,2016,17,1.59865,85
Maryland,2016,17,1.37531,128
Massachusetts,2016,17,0.997163,232
Michigan,2016,17,1.07665,251
Minnesota,2016,17,2.1065,72
Mississippi,2016,17,2.45303,521
Missouri,2016,17,1.48666,117
Montana,2016,17,0.528541,20
Nebraska,2016,17,0.597015,20
Nevada,2016,17,0.530293,80
New Hampshire,2016,17,0.428266,20
New Jersey,2016,17,1.87012,91
New Mexico,2016,17,1.63247,187
New York,2016,17,1.0275,68
North Carolina,2016,17,2.10485,267
North Dakota,2016,17,0.390117,3
Ohio,2016,17,0.838148,132
Oklahoma,2016,17,1.71198,85
Oregon,2016,17,0.640394,26
Pennsylvania,2016,17,2.26749,305
Rhode Island,2016,17,0.927536,48
South Carolina,2016,17,1.04306,39
South Dakota,2016,17,1.17495,100
Tennessee,2016,17,2.48082,249
Texas,2016,17,3.0393,747
Utah,2016,17,1.38945,275
Vermont,2016,17,1.62272,56
Virginia,2016,17,2.52094,2435
Washington,2016,17,0.653457,31
West Virginia,2016,17,2.47711,395
Wisconsin,2016,17,1.64941,94
Wyoming,2016,17,0.892267,27
Puerto Rico,2016,17,4.24041,230
Virgin Islands,2016,17,1.53483,13
New York City,2016,17,1.90698,1816
Alabama,2016,18,2.54817,201
Alaska,2016,18,2.04473,32
Arizona,2016,18,1.94952,387
Arkansas,2016,18,2.99667,81
California,2016,18,1.84902,726
Colorado,2016,18,0.810612,22
Connecticut,2016,18,1.60955,31
Delaware,2016,18,0.336474,10
District of Columbia,2016,18,9.14668,164
Florida,2016,18,X,X
Georgia,2016,18,1.87671,646
Hawaii,2016,18,2.07736,29
Idaho,2016,18,1.36452,21
Illinois,2016,18,1.39314,664
Indiana,2016,18,0.852087,39
Iowa,2016,18,0.367422,6
Kansas,2016,18,1.01357,65
Kentucky,2016,18,0.39467,93
Louisiana,2016,18,1.74936,818
Maine,2016,18,1.18756,63
Maryland,2016,18,1.21282,95
Massachusetts,2016,18,0.958786,211
Michigan,2016,18,0.865389,209
Minnesota,2016,18,0.953895,30
Mississippi,2016,18,2.05388,401
Missouri,2016,18,1.30981,98
Montana,2016,18,0.511836,16
Nebraska,2016,18,0.347442,11
Nevada,2016,18,0.571705,71
New Hampshire,2016,18,0.56843,26
New Jersey,2016,18,1.58913,69
New Mexico,2016,18,1.37472,155
New York,2016,18,0.858972,55
North Carolina,2016,18,1.96114,214
North Dakota,2016,18,0.631769,7
Ohio,2016,18,0.737705,108
Oklahoma,2016,18,2.1802,113
Oregon,2016,18,0.726453,29
Pennsylvania,2016,18,1.82765,214
Rhode Island,2016,18,0.249808,13
South Carolina,2016,18,0.511945,18
South Dakota,2016,18,1.11691,92
Tennessee,2016,18,2.39991,211
Texas,2016,18,2.74919,617
Utah,2016,18,1.47087,304
Vermont,2016,18,1.03704,35
Virginia,2016,18,2.17544,2038
Washington,2016,18,0.847817,20
West Virginia,2016,18,1.32095,219
Wisconsin,2016,18,1.38487,67
Wyoming,2016,18,0.873786,27
Puerto Rico,2016,18,4.46065,263
Virgin Islands,2016,18,1.38728,12
New York City,2016,18,1.54808,1491
Alabama,2016,19,2.51917,161
Alaska,2016,19,1.03474,14
Arizona,2016,19,1.8429,362
Arkansas,2016,19,2.23945,52
California,2016,19,1.53059,586
Colorado,2016,19,0.729288,25
Connecticut,2016,19,1.36275,21
Delaware,2016,19,0.163666,5
District of Columbia,2016,19,7.1152,147
Florida,2016,19,X,X
Georgia,2016,19,1.85383,642
Hawaii,2016,19,2.13476,32
Idaho,2016,19,0.857843,14
Illinois,2016,19,1.49228,699
Indiana,2016,19,0.833754,33
Iowa,2016,19,0,0
Kansas,2016,19,0.763845,48
Kentucky,2016,19,0.304206,69
Louisiana,2016,19,1.71826,826
Maine,2016,19,0.96324,49
Maryland,2016,19,1.42426,118
Massachusetts,2016,19,0.834063,181
Michigan,2016,19,0.887623,215
Minnesota,2016,19,1.47287,38
Mississippi,2016,19,2.18008,415
Missouri,2016,19,1.15217,82
Montana,2016,19,0.10803,3
Nebraska,2016,19,0.336474,10
Nevada,2016,19,0.432289,52
New Hampshire,2016,19,0.417864,16
New Jersey,2016,19,1.56684,62
New Mexico,2016,19,1.57082,174
New York,2016,19,0.552289,31
North Carolina,2016,19,1.99499,183
North Dakota,2016,19,0.764656,9
Ohio,2016,19,0.635449,84
Oklahoma,2016,19,1.17994,52
Oregon,2016,19,0.548246,20
Pennsylvania,2016,19,1.67658,172
Rhode Island,2016,19,0.238711,12
South Carolina,2016,19,0.351438,11
South Dakota,2016,19,1.00658,78
Tennessee,2016,19,1.6918,138
Texas,2016,19,2.30401,472
Utah,2016,19,1.19156,274
Vermont,2016,19,0.928594,29
Virginia,2016,19,1.87636,1744
Washington,2016,19,0.390054,16
West Virginia,2016,19,1.23154,196
Wisconsin,2016,19,1.61093,92
Wyoming,2016,19,0.793651,21
Puerto Rico,2016,19,5.2102,233
Virgin Islands,2016,19,1.63551,14
New York City,2016,19,1.5466,1532
Alabama,2016,20,2.69975,173
Alaska,2016,20,3.39847,40
Arizona,2016,20,1.87616,363
Arkansas,2016,20,1.45472,31
California,2016,20,1.48681,527
Colorado,2016,20,0.635654,22
Connecticut,2016,20,1.53846,13
Delaware,2016,20,0.112486,3
District of Columbia,2016,20,8.3871,130
Florida,2016,20,X,X
Georgia,2016,20,1.97988,669
Hawaii,2016,20,2.27273,29
Idaho,2016,20,0.999231,13
Illinois,2016,20,1.41111,636
Indiana,2016,20,1.1554,40
Iowa,2016,20,0.0917431,1
Kansas,2016,20,0.644909,33
Kentucky,2016,20,0.23543,53
Louisiana,2016,20,1.78963,840
Maine,2016,20,0.719984,37
Maryland,2016,20,1.05696,95
Massachusetts,2016,20,0.807351,181
Michigan,2016,20,0.653622,159
Minnesota,2016,20,0.770626,17
Mississippi,2016,20,2.23964,400
Missouri,2016,20,0.886672,32
Montana,2016,20,0,0
Nebraska,2016,20,0.396825,9
Nevada,2016,20,0.307999,34
New Hampshire,2016,20,0.471698,17
New Jersey,2016,20,1.6298,56
New Mexico,2016,20,1.39457,150
New York,2016,20,0.529832,23
North Carolina,2016,20,1.30969,96
North Dakota,2016,20,0.687876,8
Ohio,2016,20,0.547341,77
Oklahoma,2016,20,1.5252,69
Oregon,2016,20,0.0763359,2
Pennsylvania,2016,20,1.72241,155
Rhode Island,2016,20,0.217202,10
South Carolina,2016,20,0.334697,9
South Dakota,2016,20,1.17338,76
Tennessee,2016,20,1.9096,158
Texas,2016,20,2.35638,459
Utah,2016,20,1.13827,210
Vermont,2016,20,0.572005,17
Virginia,2016,20,1.75606,1622
Washington,2016,20,0.378597,15
West Virginia,2016,20,1.16541,176
Wisconsin,2016,20,2.04325,103
Wyoming,2016,20,0.407709,11
Puerto Rico,2016,20,3.95058,243
Virgin Islands,2016,20,1.52403,13
New York City,2016,20,1.42314,1415
Alabama,2016,21,2.23771,122
Alaska,2016,21,0.544588,8
Arizona,2016,21,1.36355,299
Arkansas,2016,21,0.389864,4
California,2016,21,1.44399,515
Colorado,2016,21,0.493523,16
Connecticut,2016,21,1.38504,10
Delaware,2016,21,0,0
District of Columbia,2016,21,9.15649,165
Florida,2016,21,X,X
Georgia,2016,21,1.89808,628
Hawaii,2016,21,2.14286,27
Idaho,2016,21,0.185185,1
Illinois,2016,21,1.31884,540
Indiana,2016,21,1.03506,31
Iowa,2016,21,0.172563,2
Kansas,2016,21,0.560292,23
Kentucky,2016,21,0.149585,29
Louisiana,2016,21,1.67445,778
Maine,2016,21,0.516956,25
Maryland,2016,21,1.0372,75
Massachusetts,2016,21,0.835339,177
Michigan,2016,21,0.594686,109
Minnesota,2016,21,0.589319,16
Mississippi,2016,21,2.22658,386
Missouri,2016,21,0.313199,7
Montana,2016,21,0,0
Nebraska,2016,21,0.236546,4
Nevada,2016,21,0.307542,44
New Hampshire,2016,21,0.264296,11
New Jersey,2016,21,1.23648,40
New Mexico,2016,21,1.22297,95
New York,2016,21,0.327198,8
North Carolina,2016,21,1.3033,70
North Dakota,2016,21,0.702576,9
Ohio,2016,21,0.468722,52
Oklahoma,2016,21,0.392734,8
Oregon,2016,21,0,0
Pennsylvania,2016,21,1.40242,144
Rhode Island,2016,21,0.0534474,2
South Carolina,2016,21,0.310452,9
South Dakota,2016,21,1.15304,55
Tennessee,2016,21,2.0209,147
Texas,2016,21,2.78809,518
Utah,2016,21,1.37956,230
Vermont,2016,21,1.12597,16
Virginia,2016,21,1.71059,1552
Washington,2016,21,0.283186,8
West Virginia,2016,21,1.34412,186
Wisconsin,2016,21,0.619743,14
Wyoming,2016,21,0.475494,13
Puerto Rico,2016,21,5.6383,265
Virgin Islands,2016,21,1.02041,8
New York City,2016,21,1.41027,1277
Alabama,2016,22,1.92926,84
Alaska,2016,22,0.547945,6
Arizona,2016,22,1.19484,238
Arkansas,2016,22,0,0
California,2016,22,1.37865,417
Colorado,2016,22,0.311958,9
Connecticut,2016,22,1.32743,12
Delaware,2016,22,0.275356,6
District of Columbia,2016,22,9.33243,137
Florida,2016,22,X,X
Georgia,2016,22,1.66647,556
Hawaii,2016,22,2.13068,15
Idaho,2016,22,0,0
Illinois,2016,22,1.3797,513
Indiana,2016,22,0.701637,21
Iowa,2016,22,0.115075,1
Kansas,2016,22,0.299003,9
Kentucky,2016,22,0.0957625,20
Louisiana,2016,22,1.4716,661
Maine,2016,22,0.84122,32
Maryland,2016,22,2.12127,113
Massachusetts,2016,22,0.582216,99
Michigan,2016,22,0.470475,78
Minnesota,2016,22,0.614125,12
Mississippi,2016,22,1.97856,347
Missouri,2016,22,0.53357,12
Montana,2016,22,0,0
Nebraska,2016,22,0.564175,8
Nevada,2016,22,0.404401,43
New Hampshire,2016,22,0.379027,12
New Jersey,2016,22,1.03712,19
New Mexico,2016,22,1.81607,94
New York,2016,22,0,0
North Carolina,2016,22,1.16256,58
North Dakota,2016,22,0.3663,4
Ohio,2016,22,0.493653,42
Oklahoma,2016,22,0.556019,20
Oregon,2016,22,0,0
Pennsylvania,2016,22,1.5011,136
Rhode Island,2016,22,0,0
South Carolina,2016,22,0.203252,5
South Dakota,2016,22,1.2607,53
Tennessee,2016,22,2.63069,155
Texas,2016,22,2.47401,395
Utah,2016,22,1.69,239
Vermont,2016,22,0.970874,14
Virginia,2016,22,1.66439,1536
Washington,2016,22,0.299177,8
West Virginia,2016,22,0.975107,123
Wisconsin,2016,22,1.99471,83
Wyoming,2016,22,0.575986,13
Puerto Rico,2016,22,3.72693,208
Virgin Islands,2016,22,1.52778,11
New York City,2016,22,1.33189,1303
Alabama,2016,23,1.64923,93
Alaska,2016,23,0.436681,5
Arizona,2016,23,1.30139,302
Arkansas,2016,23,0.218579,2
California,2016,23,1.36671,440
Colorado,2016,23,0.577157,19
Connecticut,2016,23,0.980392,8
Delaware,2016,23,0.134544,4
District of Columbia,2016,23,8.6386,158
Florida,2016,23,X,X
Georgia,2016,23,1.29727,448
Hawaii,2016,23,1.6129,12
Idaho,2016,23,0,0
Illinois,2016,23,1.00205,395
Indiana,2016,23,1.11572,35
Iowa,2016,23,0,0
Kansas,2016,23,0.369872,11
Kentucky,2016,23,0.0587889,11
Louisiana,2016,23,1.25215,569
Maine,2016,23,0.59778,28
Maryland,2016,23,1.74346,112
Massachusetts,2016,23,0.837011,165
Michigan,2016,23,0.471162,87
Minnesota,2016,23,0.558919,12
Mississippi,2016,23,1.49065,271
Missouri,2016,23,0.918964,22
Montana,2016,23,0,0
Nebraska,2016,23,0.383352,7
Nevada,2016,23,0.330291,38
New Hampshire,2016,23,0.406642,12
New Jersey,2016,23,1.19112,22
New Mexico,2016,23,1.04917,67
New York,2016,23,0,0
North Carolina,2016,23,1.23501,69
North Dakota,2016,23,0.29703,3
Ohio,2016,23,0.481478,49
Oklahoma,2016,23,0.587248,21
Oregon,2016,23,0.133393,3
Pennsylvania,2016,23,1.31918,123
Rhode Island,2016,23,0.0843407,3
South Carolina,2016,23,0.149198,4
South Dakota,2016,23,0.8581,41
Tennessee,2016,23,2.25254,142
Texas,2016,23,1.99249,276
Utah,2016,23,0.803757,178
Vermont,2016,23,0.499688,8
Virginia,2016,23,1.34067,1223
Washington,2016,23,0.4,13
West Virginia,2016,23,0.577954,83
Wisconsin,2016,23,1.77268,85
Wyoming,2016,23,0.212917,6
Puerto Rico,2016,23,4.16751,205
Virgin Islands,2016,23,1.25,9
New York City,2016,23,1.28153,1284
Alabama,2016,24,1.18132,63
Alaska,2016,24,0.56391,6
Arizona,2016,24,1.3982,313
Arkansas,2016,24,0.194742,2
California,2016,24,1.2644,395
Colorado,2016,24,0.537474,18
Connecticut,2016,24,0.564334,5
Delaware,2016,24,0,0
District of Columbia,2016,24,7.15123,122
Florida,2016,24,X,X
Georgia,2016,24,1.23513,436
Hawaii,2016,24,1.06496,10
Idaho,2016,24,0.414365,3
Illinois,2016,24,0.861015,310
Indiana,2016,24,1.12903,35
Iowa,2016,24,0.19305,1
Kansas,2016,24,0.0913798,3
Kentucky,2016,24,0.0385598,8
Louisiana,2016,24,1.27622,586
Maine,2016,24,0.634115,30
Maryland,2016,24,1.26864,74
Massachusetts,2016,24,0.580504,106
Michigan,2016,24,0.321743,57
Minnesota,2016,24,0.527325,11
Mississippi,2016,24,1.44634,264
Missouri,2016,24,0.486224,12
Montana,2016,24,0,0
Nebraska,2016,24,0.265957,5
Nevada,2016,24,0.202169,22
New Hampshire,2016,24,0.3001,9
New Jersey,2016,24,0.944625,29
New Mexico,2016,24,0.910494,59
New York,2016,24,0.0979912,2
North Carolina,2016,24,1.10207,65
North Dakota,2016,24,0,0
Ohio,2016,24,0.495964,51
Oklahoma,2016,24,0.44596,17
Oregon,2016,24,0.268276,4
Pennsylvania,2016,24,0.985171,95
Rhode Island,2016,24,0,0
South Carolina,2016,24,0.185529,5
South Dakota,2016,24,0.808566,37
Tennessee,2016,24,2.00154,130
Texas,2016,24,2.1005,362
Utah,2016,24,0.860215,196
Vermont,2016,24,0.542169,9
Virginia,2016,24,1.43361,1224
Washington,2016,24,0.328947,8
West Virginia,2016,24,0.65882,89
Wisconsin,2016,24,1.09439,8
Wyoming,2016,24,0.190767,5
Puerto Rico,2016,24,3.53144,205
Virgin Islands,2016,24,2.1978,8
New York City,2016,24,1.26197,1222
Alabama,2016,25,1.23199,59
Alaska,2016,25,0.205198,3
Arizona,2016,25,0.845835,159
Arkansas,2016,25,0,0
California,2016,25,1.15867,376
Colorado,2016,25,0.378191,12
Connecticut,2016,25,0.350058,3
Delaware,2016,25,0,0
District of Columbia,2016,25,6.88259,119
Florida,2016,25,X,X
Georgia,2016,25,0.96729,338
Hawaii,2016,25,1.37773,12
Idaho,2016,25,0.515464,3
Illinois,2016,25,0.988571,346
Indiana,2016,25,0.485942,14
Iowa,2016,25,0,0
Kansas,2016,25,0.242498,8
Kentucky,2016,25,0.044359,9
Louisiana,2016,25,1.19035,543
Maine,2016,25,0.497512,24
Maryland,2016,25,1.52132,86
Massachusetts,2016,25,0.494651,86
Michigan,2016,25,0.357244,63
Minnesota,2016,25,0.56899,12
Mississippi,2016,25,1.48546,263
Missouri,2016,25,0.416493,10
Montana,2016,25,0,0
Nebraska,2016,25,0.554401,8
Nevada,2016,25,0.26932,36
New Hampshire,2016,25,0.187477,5
New Jersey,2016,25,0.994546,31
New Mexico,2016,25,0.999029,72
New York,2016,25,0.0453926,1
North Carolina,2016,25,1.02636,51
North Dakota,2016,25,0,0
Ohio,2016,25,0.432526,40
Oklahoma,2016,25,0.127429,4
Oregon,2016,25,0.0774593,1
Pennsylvania,2016,25,1.10414,102
Rhode Island,2016,25,0.0558659,2
South Carolina,2016,25,0.0373552,1
South Dakota,2016,25,0.60733,29
Tennessee,2016,25,1.3655,90
Texas,2016,25,1.87159,316
Utah,2016,25,0.915373,151
Vermont,2016,25,0.454841,7
Virginia,2016,25,1.25253,991
Washington,2016,25,0.229797,6
West Virginia,2016,25,0.454908,57
Wisconsin,2016,25,0.386764,9
Wyoming,2016,25,0.17838,5
Puerto Rico,2016,25,3.56818,196
Virgin Islands,2016,25,1.63043,6
New York City,2016,25,1.20967,1224
Alabama,2016,26,1.09025,54
Alaska,2016,26,0.186567,2
Arizona,2016,26,1.04029,165
Arkansas,2016,26,0.0993049,1
California,2016,26,1.21986,381
Colorado,2016,26,0.322477,10
Connecticut,2016,26,0.303951,4
Delaware,2016,26,0,0
District of Columbia,2016,26,5.40915,78
Florida,2016,26,X,X
Georgia,2016,26,1.01903,340
Hawaii,2016,26,1.21279,11
Idaho,2016,26,0,0
Illinois,2016,26,1.16108,355
Indiana,2016,26,0.209132,6
Iowa,2016,26,0,0
Kansas,2016,26,0.193112,6
Kentucky,2016,26,0.00578436,1
Louisiana,2016,26,1.13014,510
Maine,2016,26,0.699143,31
Maryland,2016,26,1.04889,59
Massachusetts,2016,26,0.454519,77
Michigan,2016,26,0.367341,53
Minnesota,2016,26,0.475813,12
Mississippi,2016,26,1.20597,189
Missouri,2016,26,0.388098,9
Montana,2016,26,0.0696864,1
Nebraska,2016,26,0.632911,11
Nevada,2016,26,0.276187,27
New Hampshire,2016,26,0.247001,7
New Jersey,2016,26,0.770003,23
New Mexico,2016,26,0.873686,59
New York,2016,26,0.0457247,1
North Carolina,2016,26,0.71273,36
North Dakota,2016,26,0.7109,3
Ohio,2016,26,0.444115,42
Oklahoma,2016,26,0.135777,4
Oregon,2016,26,0,0
Pennsylvania,2016,26,1.10257,99
Rhode Island,2016,26,0.0578035,2
South Carolina,2016,26,0.07249,2
South Dakota,2016,26,0.724977,31
Tennessee,2016,26,1.3735,88
Texas,2016,26,1.84575,297
Utah,2016,26,0.803547,174
Vermont,2016,26,0.454545,6
Virginia,2016,26,1.30854,978
Washington,2016,26,0.178063,5
West Virginia,2016,26,0.524052,67
Wisconsin,2016,26,0.274348,6
Wyoming,2016,26,0.317572,9
Puerto Rico,2016,26,4.69263,200
Virgin Islands,2016,26,0.882353,3
New York City,2016,26,1.14689,1125
Alabama,2016,27,1.08565,45
Alaska,2016,27,0.520833,7
Arizona,2016,27,0.936658,139
Arkansas,2016,27,0.330396,3
California,2016,27,1.14608,299
Colorado,2016,27,0.322581,8
Connecticut,2016,27,0.335946,3
Delaware,2016,27,0,0
District of Columbia,2016,27,4.18195,57
Florida,2016,27,X,X
Georgia,2016,27,1.22971,369
Hawaii,2016,27,2.26064,17
Idaho,2016,27,0.149031,1
Illinois,2016,27,0.871479,289
Indiana,2016,27,1.0159,23
Iowa,2016,27,0,0
Kansas,2016,27,0.198741,6
Kentucky,2016,27,0.0115168,2
Louisiana,2016,27,1.08454,498
Maine,2016,27,0.312419,12
Maryland,2016,27,1.33616,63
Massachusetts,2016,27,0.488679,60
Michigan,2016,27,0.301872,45
Minnesota,2016,27,0.266193,6
Mississippi,2016,27,1.12159,201
Missouri,2016,27,0.631769,14
Montana,2016,27,0,0
Nebraska,2016,27,0.428266,6
Nevada,2016,27,0.252398,25
New Hampshire,2016,27,0.138504,3
New Jersey,2016,27,0.580945,15
New Mexico,2016,27,1.11592,80
New York,2016,27,0,0
North Carolina,2016,27,0.922233,37
North Dakota,2016,27,0,0
Ohio,2016,27,0.422623,34
Oklahoma,2016,27,0.541516,15
Oregon,2016,27,0,0
Pennsylvania,2016,27,0.907464,71
Rhode Island,2016,27,0,0
South Carolina,2016,27,0.0383436,1
South Dakota,2016,27,1.10858,34
Tennessee,2016,27,0.874954,48
Texas,2016,27,1.66667,248
Utah,2016,27,0.805974,177
Vermont,2016,27,0.469484,6
Virginia,2016,27,1.1676,911
Washington,2016,27,0.247321,6
West Virginia,2016,27,0.522784,67
Wisconsin,2016,27,0.0584454,1
Wyoming,2016,27,0.253807,6
Puerto Rico,2016,27,3.89554,179
Virgin Islands,2016,27,1.75439,6
New York City,2016,27,1.01818,956
Alabama,2016,28,0.77436,36
Alaska,2016,28,0.260417,3
Arizona,2016,28,0.79623,147
Arkansas,2016,28,0.298805,3
California,2016,28,1.04573,324
Colorado,2016,28,0.297177,10
Connecticut,2016,28,0.308642,3
Delaware,2016,28,0.10803,3
District of Columbia,2016,28,4.89039,87
Florida,2016,28,X,X
Georgia,2016,28,0.963755,301
Hawaii,2016,28,0.804829,8
Idaho,2016,28,0.388601,3
Illinois,2016,28,0.833136,317
Indiana,2016,28,0.66709,21
Iowa,2016,28,0,0
Kansas,2016,28,0.117302,4
Kentucky,2016,28,0.00981836,2
Louisiana,2016,28,1.12144,508
Maine,2016,28,0.436395,20
Maryland,2016,28,1.14296,61
Massachusetts,2016,28,0.426677,65
Michigan,2016,28,0.401338,72
Minnesota,2016,28,0.324826,7
Mississippi,2016,28,1.24944,225
Missouri,2016,28,0.443459,10
Montana,2016,28,0,0
Nebraska,2016,28,0.369588,7
Nevada,2016,28,0.260116,27
New Hampshire,2016,28,0.351741,10
New Jersey,2016,28,0.45134,16
New Mexico,2016,28,1.07339,80
New York,2016,28,0.0838926,2
North Carolina,2016,28,0.631039,32
North Dakota,2016,28,0,0
Ohio,2016,28,0.41758,40
